subj,exp,tp,self,other,fair,resp,rt,given,gen
8,1,2,11,2,9,0,0.851563886048098,8,0
8,1,10,11,1,10,0,2.69992881430517,9,0
8,1,2,11,1,10,0,0.458835091107176,9,0
8,1,2,3,17,-14,0,0.659674437221838,-7,0
8,1,10,13,8,5,1,2.25874499096972,-2,0
8,1,2,4,14,-10,0,0.97147036959359,-4,0
8,1,10,9,16,-7,1,0.83132361414755,6,0
8,1,10,14,5,9,0,1.49689891337766,5,0
8,1,2,16,2,14,0,0.559327526068955,8,0
8,1,10,9,17,-8,1,0.79588215284457,7,0
8,1,10,16,8,8,1,1.47020097680797,-2,0
8,1,2,11,2,9,0,0.941496497900516,8,0
8,1,2,11,1,10,0,0.586134697128728,9,0
8,1,10,11,2,9,0,0.677708758848894,8,0
8,1,2,8,11,-3,NaN,NaN,0,0
8,1,2,5,13,-8,0,0.618273097963538,-3,0
8,1,10,9,16,-7,1,0.868261368086678,6,0
8,1,2,9,20,-11,1,0.635899806307862,10,0
8,1,2,11,3,8,0,0.629283788279281,7,0
8,1,10,5,11,-6,0,0.558413328661118,-1,0
8,1,10,9,10,-1,1,0.547174272272969,0,0
8,1,10,2,17,-15,0,0.695789633420645,-7,0
8,1,10,7,10,-3,0,0.781850285697146,0,0
8,1,10,14,3,11,0,0.705165105369815,7,0
8,1,10,9,17,-8,1,0.751759848331858,7,0
8,1,10,11,3,8,0,0.764513891845127,7,0
8,1,10,12,7,5,0,0.672065221056982,3,0
8,1,2,14,8,6,0,1.48801792911399,2,0
8,1,2,11,1,10,0,0.591354493051767,9,0
8,1,2,9,16,-7,1,0.762708956790448,6,0
8,1,2,7,16,-9,0,0.51055835688021,-6,0
8,1,2,3,13,-10,0,0.493246889018337,-3,0
8,1,2,18,9,9,1,0.636790177399234,-1,0
8,1,2,9,16,-7,1,0.57378863345366,6,0
8,1,10,20,1,19,0,0.641523183367099,9,0
8,1,10,11,0,11,0,0.618858858768363,10,0
8,1,10,11,2,9,0,0.548679728868592,8,0
8,1,10,12,6,6,0,0.617210077725758,4,0
8,1,2,8,13,-5,0,1.20327402902331,-3,0
8,1,2,9,17,-8,1,0.605529318097979,7,0
8,1,2,9,10,-1,0,0.784455784960301,0,0
8,1,10,13,1,12,0,0.763530781405279,9,0
8,1,2,19,9,10,0,0.598792702257924,1,0
8,1,2,15,4,11,0,0.897610257190536,6,0
8,1,2,9,19,-10,1,0.808258640892745,9,0
8,1,10,5,20,-15,0,1.30694636073167,-10,0
8,1,10,16,10,6,1,0.793760877633758,0,0
8,1,10,10,14,-4,1,0.731925723477616,4,0
8,1,2,10,13,-3,1,0.488534776894085,3,0
8,1,10,9,16,-7,1,0.695859279578144,6,0
8,1,2,11,0,11,0,0.614514405024238,10,0
8,1,10,11,2,9,0,0.624634724255884,8,0
8,1,2,9,16,-7,1,0.554310437102686,6,0
8,1,2,17,10,7,1,0.623180219314236,0,0
8,1,10,11,1,10,0,0.625011180040019,9,0
8,1,2,9,18,-9,1,0.667309488446335,8,0
8,1,10,18,10,8,1,0.570225316303549,0,0
