,accept,yesrt,nort,avert,r.accept,r.rt,time,self,other,genoffer,gen,r.gen,comp.rt,subjval,subj
112,0.0603,1.1864461028192372,0.9267900393742682,0.9424472999999998,0.0,0.729,1.5,7,63,1,0.0603,0.0,0.9267900393742682,-0.31355711755198934,56
113,0.2171,1.1616863196683556,1.0642242942904585,1.0853833,0.0,1.472,1.5,29,66,1,0.2171,0.0,1.0642242942904585,0.004207886662850324,56
114,0.017,0.9057235294117648,0.8680454730417091,0.8686860000000001,0.0,1.209,1.5,99,10,-1,0.983,1.0,0.8680454730417091,-0.9175894614690637,56
115,0.2005,1.1524583541147133,1.0493961225766102,1.0700600999999998,1.0,1.47,1.5,23,56,1,0.2005,1.0,1.1524583541147133,-0.02109107564679713,56
116,0.4264,0.9607579737335836,1.1918263598326362,1.0932988000000001,,,1.5,85,46,-1,0.5736,,,-0.04117942504741734,56
117,0.0958,0.9662985386221293,1.0236493032514933,1.0181551000000002,0.0,0.936,1.5,98,29,-1,0.9042,1.0,1.0236493032514933,-0.5271343311409189,56
118,0.4405,1.1097130533484676,1.1482478999106345,1.1312733,1.0,0.758,1.5,43,59,1,0.4405,1.0,1.1097130533484676,0.2659635012886421,56
119,0.0574,0.9793536585365855,0.9788581582855931,0.9788865999999999,0.0,0.884,1.5,93,20,-1,0.9426,1.0,0.9788581582855931,-0.6503196619781412,56
120,0.6017,1.09562954960944,4.022402962591011,2.2613633999999996,0.0,4.764,10.0,11,54,1,0.6017,0.0,4.022402962591011,0.1448950689527629,56
121,0.8531,1.2956036806939397,4.58048400272294,1.7781526,1.0,4.385,10.0,43,70,1,0.8531,1.0,1.2956036806939397,0.3619225602433772,56
122,0.4642,2.892889487289961,3.993162560656961,3.4824158,0.0,4.292,10.0,92,30,-1,0.5358,1.0,3.993162560656961,0.2787620071468697,56
123,0.7128101265822785,1.1276983946583323,4.2328067700987315,2.0194540759493673,0.0,4.747,10.0,15,100,1,0.7128101265822785,0.0,4.2328067700987315,0.23579344821256457,56
124,0.5849,2.888051974696529,4.092196820043363,3.3878925,0.0,3.385,10.0,83,41,-1,0.4151,1.0,4.092196820043363,0.3440593595475872,56
125,0.6332,1.1160405874921036,4.096879225736096,2.2094122,0.0,4.484,10.0,7,90,1,0.6332,0.0,4.096879225736096,0.17284067409239165,56
